GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Not Hispanic or Latino:,Margin of Error; Not Hispanic or Latino:,Estimate; Not Hispanic or Latino: - White alone,Margin of Error; Not Hispanic or Latino: - White alone,Estimate; Not Hispanic or Latino: - Black or African American alone,Margin of Error; Not Hispanic or Latino: - Black or African American alone,Estimate; Not Hispanic or Latino: - American Indian and Alaska Native alone,Margin of Error; Not Hispanic or Latino: - American Indian and Alaska Native alone,Estimate; Not Hispanic or Latino: - Asian alone,Margin of Error; Not Hispanic or Latino: - Asian alone,Estimate; Not Hispanic or Latino: - Native Hawaiian and Other Pacific Islander alone,Margin of Error; Not Hispanic or Latino: - Native Hawaiian and Other Pacific Islander alone,Estimate; Not Hispanic or Latino: - Some other race alone,Margin of Error; Not Hispanic or Latino: - Some other race alone,Estimate; Not Hispanic or Latino: - Two or more races:,Margin of Error; Not Hispanic or Latino: - Two or more races:,Estimate; Not Hispanic or Latino: - Two or more races: - Two races including Some other race,Margin of Error; Not Hispanic or Latino: - Two or more races: - Two races including Some other race,"Estimate; Not Hispanic or Latino: - Two or more races: - Two races excluding Some other race, and three or more races","Margin of Error; Not Hispanic or Latino: - Two or more races: - Two races excluding Some other race, and three or more races",Estimate; Hispanic or Latino:,Margin of Error; Hispanic or Latino:,Estimate; Hispanic or Latino: - White alone,Margin of Error; Hispanic or Latino: - White alone,Estimate; Hispanic or Latino: - Black or African American alone,Margin of Error; Hispanic or Latino: - Black or African American alone,Estimate; Hispanic or Latino: - American Indian and Alaska Native alone,Margin of Error; Hispanic or Latino: - American Indian and Alaska Native alone,Estimate; Hispanic or Latino: - Asian alone,Margin of Error; Hispanic or Latino: - Asian alone,Estimate; Hispanic or Latino: - Native Hawaiian and Other Pacific Islander alone,Margin of Error; Hispanic or Latino: - Native Hawaiian and Other Pacific Islander alone,Estimate; Hispanic or Latino: - Some other race alone,Margin of Error; Hispanic or Latino: - Some other race alone,Estimate; Hispanic or Latino: - Two or more races:,Margin of Error; Hispanic or Latino: - Two or more races:,Estimate; Hispanic or Latino: - Two or more races: - Two races including Some other race,Margin of Error; Hispanic or Latino: - Two or more races: - Two races including Some other race,"Estimate; Hispanic or Latino: - Two or more races: - Two races excluding Some other race, and three or more races","Margin of Error; Hispanic or Latino: - Two or more races: - Two races excluding Some other race, and three or more races"
1400000US24013502000,24013502000,"Census Tract 5020, Carroll County, Maryland",3812,287,3759,293,3659,314,37,41,0,12,47,55,0,12,0,12,16,21,0,12,16,21,53,49,53,49,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US24013503000,24013503000,"Census Tract 5030, Carroll County, Maryland",5433,459,5204,431,4859,522,167,123,0,17,0,17,0,17,0,17,178,148,50,75,128,118,229,263,16,26,0,17,0,17,0,17,0,17,0,17,213,262,213,262,0,17
1400000US24013504100,24013504100,"Census Tract 5041, Carroll County, Maryland",5121,295,5007,298,4435,353,375,269,25,36,118,116,0,17,0,17,54,51,0,17,54,51,114,72,89,59,0,17,0,17,0,17,0,17,25,39,0,17,0,17,0,17
1400000US24013504201,24013504201,"Census Tract 5042.01, Carroll County, Maryland",6195,428,6110,416,5598,413,73,89,0,17,273,199,0,17,0,17,166,108,0,17,166,108,85,87,37,42,0,17,0,17,0,17,17,28,31,48,0,17,0,17,0,17
1400000US24013504202,24013504202,"Census Tract 5042.02, Carroll County, Maryland",6479,336,6412,363,6264,380,118,81,16,24,0,17,0,17,0,17,14,30,0,17,14,30,67,80,42,46,0,17,0,17,0,17,0,17,25,62,0,17,0,17,0,17
1400000US24013505101,24013505101,"Census Tract 5051.01, Carroll County, Maryland",4107,269,4020,273,3769,272,143,77,0,12,40,32,0,12,0,12,68,47,0,12,68,47,87,88,87,88,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US24013505102,24013505102,"Census Tract 5051.02, Carroll County, Maryland",5658,315,5544,328,5254,328,36,40,43,41,84,63,0,17,0,17,127,67,0,17,127,67,114,76,76,66,0,17,0,17,0,17,0,17,28,37,10,18,10,18,0,17
1400000US24013505203,24013505203,"Census Tract 5052.03, Carroll County, Maryland",3805,272,3805,272,2967,243,439,117,20,29,309,122,0,12,0,12,70,59,0,12,70,59,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US24013505205,24013505205,"Census Tract 5052.05, Carroll County, Maryland",3572,215,3281,266,3042,274,22,24,0,12,90,73,0,12,21,32,106,112,0,12,106,112,291,150,243,137,0,12,0,12,0,12,0,12,48,62,0,12,0,12,0,12
1400000US24013505206,24013505206,"Census Tract 5052.06, Carroll County, Maryland",3389,141,3315,157,3171,181,19,22,0,12,90,77,0,12,0,12,35,35,0,12,35,35,74,65,63,65,0,12,0,12,0,12,0,12,0,12,11,17,11,17,0,12
1400000US24013505207,24013505207,"Census Tract 5052.07, Carroll County, Maryland",3893,242,3774,265,3444,292,75,70,0,12,141,84,0,12,0,12,114,71,0,12,114,71,119,86,111,86,0,12,0,12,0,12,0,12,0,12,8,14,0,12,8,14
1400000US24013505208,24013505208,"Census Tract 5052.08, Carroll County, Maryland",5075,350,4893,402,4749,395,138,84,0,17,6,12,0,17,0,17,0,17,0,17,0,17,182,160,151,157,0,17,0,17,0,17,31,48,0,17,0,17,0,17,0,17
1400000US24013506101,24013506101,"Census Tract 5061.01, Carroll County, Maryland",4165,287,4063,286,3894,342,141,152,0,12,12,15,0,12,0,12,16,19,9,14,7,11,102,76,102,76,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US24013506102,24013506102,"Census Tract 5061.02, Carroll County, Maryland",4066,311,3977,324,3850,313,17,24,10,15,66,71,0,12,0,12,34,34,0,12,34,34,89,68,71,62,0,12,0,12,0,12,0,12,0,12,18,28,0,12,18,28
1400000US24013506200,24013506200,"Census Tract 5062, Carroll County, Maryland",4890,302,4868,304,4717,305,28,30,0,12,67,74,0,12,0,12,56,48,0,12,56,48,22,32,22,32,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US24013507500,24013507500,"Census Tract 5075, Carroll County, Maryland",4670,299,4523,312,3628,292,426,164,10,15,181,85,0,12,6,9,272,176,0,12,272,176,147,91,47,42,76,81,13,18,0,12,0,12,11,18,0,12,0,12,0,12
1400000US24013507601,24013507601,"Census Tract 5076.01, Carroll County, Maryland",5154,436,4658,424,4353,462,176,104,0,17,11,16,17,27,0,17,101,79,0,17,101,79,496,277,335,263,0,17,0,17,0,17,0,17,161,209,0,17,0,17,0,17
1400000US24013507602,24013507602,"Census Tract 5076.02, Carroll County, Maryland",4288,304,4227,310,3685,322,375,194,0,12,95,101,0,12,0,12,72,61,0,12,72,61,61,70,53,68,0,12,0,12,0,12,0,12,8,20,0,12,0,12,0,12
1400000US24013507702,24013507702,"Census Tract 5077.02, Carroll County, Maryland",3673,324,3459,361,2974,300,247,200,30,42,127,138,0,12,0,12,81,63,0,12,81,63,214,165,206,164,0,12,0,12,0,12,0,12,0,12,8,13,0,12,8,13
1400000US24013507703,24013507703,"Census Tract 5077.03, Carroll County, Maryland",3094,243,3074,238,2803,289,205,157,0,12,21,36,0,12,0,12,45,65,0,12,45,65,20,28,20,28,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US24013507704,24013507704,"Census Tract 5077.04, Carroll County, Maryland",5997,404,5676,398,4553,451,624,347,10,17,256,176,0,17,15,25,218,146,0,17,218,146,321,240,146,182,0,17,0,17,0,17,0,17,175,286,0,17,0,17,0,17
1400000US24013507801,24013507801,"Census Tract 5078.01, Carroll County, Maryland",5765,430,5386,436,4946,405,249,141,0,17,63,60,0,17,84,136,44,59,0,17,44,59,379,193,335,188,44,61,0,17,0,17,0,17,0,17,0,17,0,17,0,17
1400000US24013507802,24013507802,"Census Tract 5078.02, Carroll County, Maryland",4565,221,4517,219,4381,223,59,49,0,12,48,54,0,12,5,9,24,29,0,12,24,29,48,55,22,35,0,12,0,12,0,12,0,12,0,12,26,41,0,12,26,41
1400000US24013508101,24013508101,"Census Tract 5081.01, Carroll County, Maryland",4713,335,4680,340,4347,375,118,113,0,12,174,129,0,12,0,12,41,38,0,12,41,38,33,43,33,43,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US24013508102,24013508102,"Census Tract 5081.02, Carroll County, Maryland",2918,318,2818,302,2719,296,11,17,26,37,0,12,0,12,0,12,62,53,0,12,62,53,100,82,52,58,0,12,0,12,0,12,0,12,26,41,22,37,22,37,0,12
1400000US24013508200,24013508200,"Census Tract 5082, Carroll County, Maryland",6954,490,6716,461,6462,493,87,106,10,15,89,85,0,17,0,17,68,84,0,17,68,84,238,185,219,186,0,17,0,17,0,17,0,17,19,32,0,17,0,17,0,17
1400000US24013509001,24013509001,"Census Tract 5090.01, Carroll County, Maryland",4195,301,4145,296,3981,308,57,47,9,13,30,45,0,12,0,12,68,73,0,12,68,73,50,36,41,35,0,12,0,12,0,12,0,12,9,15,0,12,0,12,0,12
1400000US24013509002,24013509002,"Census Tract 5090.02, Carroll County, Maryland",2725,198,2566,174,2470,188,49,63,36,56,0,12,0,12,0,12,11,17,0,12,11,17,159,109,48,34,0,12,0,12,0,12,0,12,80,72,31,43,31,43,0,12
1400000US24013510000,24013510000,"Census Tract 5100, Carroll County, Maryland",1487,109,1430,101,1379,96,43,36,8,12,0,12,0,12,0,12,0,12,0,12,0,12,57,48,45,44,0,12,0,12,0,12,2,4,2,4,8,18,0,12,8,18
1400000US24013511000,24013511000,"Census Tract 5110, Carroll County, Maryland",3712,258,3645,262,3448,237,22,22,0,12,26,26,0,12,16,23,133,103,0,12,133,103,67,51,59,49,0,12,0,12,0,12,0,12,8,13,0,12,0,12,0,12
1400000US24013512000,24013512000,"Census Tract 5120, Carroll County, Maryland",1442,104,1424,104,1333,105,78,59,0,12,2,3,0,12,0,12,11,9,0,12,11,9,18,21,2,4,0,12,0,12,0,12,0,12,3,5,13,20,0,12,13,20
1400000US24013513001,24013513001,"Census Tract 5130.01, Carroll County, Maryland",4781,308,4486,282,4197,279,107,68,9,14,72,56,0,12,24,39,77,59,0,12,77,59,295,190,256,177,10,16,0,12,0,12,0,12,29,48,0,12,0,12,0,12
1400000US24013513002,24013513002,"Census Tract 5130.02, Carroll County, Maryland",5520,298,5126,307,4802,319,91,67,21,29,36,29,0,17,20,32,156,88,0,17,156,88,394,219,348,209,0,17,0,17,0,17,0,17,46,74,0,17,0,17,0,17
1400000US24013514100,24013514100,"Census Tract 5141, Carroll County, Maryland",3655,208,3614,222,3429,235,57,64,38,45,67,68,0,12,0,12,23,29,0,12,23,29,41,70,41,70,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US24013514201,24013514201,"Census Tract 5142.01, Carroll County, Maryland",5105,273,4863,281,4620,292,132,104,0,17,0,17,8,13,31,34,72,70,0,17,72,70,242,149,212,143,0,17,0,17,0,17,0,17,12,19,18,28,0,17,18,28
1400000US24013514202,24013514202,"Census Tract 5142.02, Carroll County, Maryland",3528,228,3389,282,3175,283,106,84,0,12,73,77,0,12,0,12,35,41,0,12,35,41,139,143,139,143,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US24015030100,24015030100,"Census Tract 301, Cecil County, Maryland",4738,524,4657,529,4478,517,114,59,12,20,0,12,0,12,0,12,53,88,0,12,53,88,81,66,47,64,0,12,0,12,0,12,0,12,34,37,0,12,0,12,0,12
1400000US24015030200,24015030200,"Census Tract 302, Cecil County, Maryland",4852,519,4680,554,4597,544,29,26,2,6,15,22,0,12,0,12,37,53,0,12,37,53,172,136,172,136,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US24015030400,24015030400,"Census Tract 304, Cecil County, Maryland",5292,544,4645,567,3632,491,652,223,0,17,143,217,0,17,0,17,218,196,0,17,218,196,647,342,561,354,24,29,0,17,0,17,0,17,0,17,62,102,0,17,62,102
1400000US24015030501,24015030501,"Census Tract 305.01, Cecil County, Maryland",4195,351,4192,351,4059,363,83,78,0,12,22,29,0,12,0,12,28,34,0,12,28,34,3,6,0,12,3,6,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US24015030503,24015030503,"Census Tract 305.03, Cecil County, Maryland",5137,430,4751,404,4273,353,197,192,0,17,108,98,0,17,0,17,173,163,0,17,173,163,386,179,272,182,26,42,0,17,43,62,0,17,0,17,45,56,33,53,12,23
1400000US24015030505,24015030505,"Census Tract 305.05, Cecil County, Maryland",4170,340,4016,324,3302,308,614,157,0,12,62,85,0,12,0,12,38,41,0,12,38,41,154,130,0,12,9,17,0,12,0,12,0,12,145,128,0,12,0,12,0,12
1400000US24015030506,24015030506,"Census Tract 305.06, Cecil County, Maryland",7958,567,7270,630,5569,526,1127,285,0,17,310,137,0,17,0,17,264,202,0,17,264,202,688,222,208,127,150,205,0,17,0,17,0,17,294,213,36,55,23,36,13,20
1400000US24015030601,24015030601,"Census Tract 306.01, Cecil County, Maryland",3916,307,3856,299,3734,272,110,161,0,12,12,18,0,12,0,12,0,12,0,12,0,12,60,79,60,79,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US24015030602,24015030602,"Census Tract 306.02, Cecil County, Maryland",4998,428,4674,410,3530,344,1017,335,21,35,52,55,0,12,0,12,54,91,0,12,54,91,324,208,88,69,79,103,0,12,0,12,0,12,157,181,0,12,0,12,0,12
1400000US24015030700,24015030700,"Census Tract 307, Cecil County, Maryland",5182,372,5156,377,5015,363,96,101,0,17,12,18,0,17,0,17,33,30,0,17,33,30,26,29,13,22,0,17,0,17,0,17,13,19,0,17,0,17,0,17,0,17
1400000US24015030903,24015030903,"Census Tract 309.03, Cecil County, Maryland",5846,707,5413,656,4438,631,705,391,0,17,75,87,0,17,0,17,195,133,0,17,195,133,433,292,150,146,101,158,0,17,0,17,0,17,182,217,0,17,0,17,0,17
1400000US24015030904,24015030904,"Census Tract 309.04, Cecil County, Maryland",7111,499,7072,491,6808,467,68,47,0,17,29,36,0,17,0,17,167,151,0,17,167,151,39,48,39,48,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17
1400000US24015030905,24015030905,"Census Tract 309.05, Cecil County, Maryland",2978,424,2879,392,2801,397,37,33,0,12,0,12,0,12,0,12,41,59,0,12,41,59,99,90,99,90,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US24015030906,24015030906,"Census Tract 309.06, Cecil County, Maryland",10152,618,9834,612,8670,629,463,222,140,99,324,262,0,19,4,6,233,151,0,19,233,151,318,200,284,200,0,19,0,19,0,19,15,26,19,26,0,19,0,19,0,19
1400000US24015031201,24015031201,"Census Tract 312.01, Cecil County, Maryland",5943,603,5794,592,5349,571,313,196,0,17,24,37,0,17,0,17,108,100,0,17,108,100,149,107,117,88,0,17,0,17,0,17,0,17,29,48,3,5,0,17,3,5
1400000US24015031202,24015031202,"Census Tract 312.02, Cecil County, Maryland",5464,417,5155,460,4067,538,735,327,0,17,241,231,0,17,0,17,112,89,4,9,108,88,309,196,209,178,15,27,0,17,0,17,0,17,0,17,85,105,0,17,85,105
1400000US24015031301,24015031301,"Census Tract 313.01, Cecil County, Maryland",3494,344,3371,333,3178,304,138,163,19,32,0,12,0,12,0,12,36,51,10,15,26,37,123,87,89,67,0,12,10,16,0,12,0,12,24,29,0,12,0,12,0,12
1400000US24015031302,24015031302,"Census Tract 313.02, Cecil County, Maryland",6970,437,6875,489,6580,523,42,43,76,93,16,22,0,17,0,17,161,109,0,17,161,109,95,151,0,17,0,17,0,17,0,17,0,17,95,151,0,17,0,17,0,17
1400000US24015031400,24015031400,"Census Tract 314, Cecil County, Maryland",4020,336,3895,344,3809,350,25,30,0,12,17,30,7,11,0,12,37,49,0,12,37,49,125,131,125,131,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US24017850101,24017850101,"Census Tract 8501.01, Charles County, Maryland",5859,476,5341,443,1431,264,3194,424,31,47,240,200,0,17,34,52,411,281,19,28,392,280,518,271,259,199,56,64,0,17,0,17,0,17,41,45,162,151,0,17,162,151
1400000US24017850102,24017850102,"Census Tract 8501.02, Charles County, Maryland",2393,250,2305,271,981,214,1115,283,14,19,54,62,0,12,0,12,141,114,0,12,141,114,88,84,80,84,0,12,0,12,8,13,0,12,0,12,0,12,0,12,0,12
1400000US24017850201,24017850201,"Census Tract 8502.01, Charles County, Maryland",1222,277,968,254,642,232,198,68,0,12,52,51,0,12,2,6,74,66,0,12,74,66,254,127,170,107,8,15,0,12,0,12,0,12,25,25,51,58,44,57,7,14
1400000US24017850202,24017850202,"Census Tract 8502.02, Charles County, Maryland",4768,307,4579,354,2094,315,1971,270,28,29,206,164,0,12,0,12,280,186,0,12,280,186,189,166,104,123,0,12,0,12,0,12,0,12,59,70,26,45,26,45,0,12
1400000US24017850300,24017850300,"Census Tract 8503, Charles County, Maryland",2150,236,2055,266,1111,210,701,136,45,42,33,32,0,12,0,12,165,79,8,12,157,78,95,74,64,71,0,12,0,12,0,12,0,12,10,14,21,24,0,12,21,24
1400000US24017850400,24017850400,"Census Tract 8504, Charles County, Maryland",3617,282,3604,283,2080,253,1179,173,9,14,0,12,5,11,0,12,331,257,0,12,331,257,13,20,13,20,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US24017850500,24017850500,"Census Tract 8505, Charles County, Maryland",2798,277,2789,277,2250,275,354,137,83,79,0,12,0,12,0,12,102,97,0,12,102,97,9,17,9,17,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US24017850600,24017850600,"Census Tract 8506, Charles County, Maryland",4927,367,4686,388,2561,256,1788,296,43,65,153,142,0,12,0,12,141,80,0,12,141,80,241,160,222,159,0,12,0,12,0,12,0,12,19,22,0,12,0,12,0,12
1400000US24017850706,24017850706,"Census Tract 8507.06, Charles County, Maryland",5210,354,5050,369,1536,329,2934,468,18,28,253,88,21,32,0,17,288,187,0,17,288,187,160,88,121,87,14,22,0,17,0,17,0,17,25,24,0,17,0,17,0,17
1400000US24017850708,24017850708,"Census Tract 8507.08, Charles County, Maryland",5353,458,5122,455,1699,370,2829,372,0,17,352,119,6,12,0,17,236,128,30,52,206,118,231,120,134,113,8,16,0,17,20,34,0,17,22,21,47,54,15,26,32,49
1400000US24017850709,24017850709,"Census Tract 8507.09, Charles County, Maryland",6777,814,6145,767,836,282,4778,737,0,17,193,151,0,17,142,223,196,119,0,17,196,119,632,542,508,534,8,13,0,17,0,17,0,17,116,148,0,17,0,17,0,17
1400000US24017850710,24017850710,"Census Tract 8507.10, Charles County, Maryland",5588,378,5224,385,1851,249,2944,363,21,31,232,83,0,17,0,17,176,183,0,17,176,183,364,162,217,130,17,25,0,17,0,17,0,17,27,29,103,98,20,21,83,96
1400000US24017850711,24017850711,"Census Tract 8507.11, Charles County, Maryland",5115,441,4707,444,936,266,3302,425,0,17,265,93,0,17,0,17,204,102,0,17,204,102,408,198,304,130,0,17,0,17,23,36,0,17,6,10,75,112,0,17,75,112
1400000US24017850712,24017850712,"Census Tract 8507.12, Charles County, Maryland",6025,323,5910,319,2494,296,2998,328,50,53,93,59,0,17,12,17,263,168,32,32,231,159,115,70,45,44,0,17,0,17,0,17,0,17,50,48,20,32,0,17,20,32
1400000US24017850713,24017850713,"Census Tract 8507.13, Charles County, Maryland",7805,514,7228,496,2676,267,4039,494,0,17,238,181,131,53,0,17,144,167,0,17,144,167,577,231,536,250,0,17,0,17,0,17,0,17,15,24,26,34,0,17,26,34
1400000US24017850801,24017850801,"Census Tract 8508.01, Charles County, Maryland",4894,378,4665,394,2470,313,1778,402,44,53,91,65,0,12,0,12,282,151,0,12,282,151,229,159,146,139,0,12,0,12,0,12,0,12,39,45,44,73,44,73,0,12
1400000US24017850802,24017850802,"Census Tract 8508.02, Charles County, Maryland",4699,462,4058,532,1427,285,2343,467,0,12,49,40,0,12,10,15,229,138,13,20,216,127,641,308,542,274,38,49,0,12,0,12,0,12,61,85,0,12,0,12,0,12
1400000US24017850901,24017850901,"Census Tract 8509.01, Charles County, Maryland",5379,362,5067,419,1672,363,3024,321,128,118,56,69,0,17,0,17,187,135,0,17,187,135,312,212,275,205,37,66,0,17,0,17,0,17,0,17,0,17,0,17,0,17
1400000US24017850902,24017850902,"Census Tract 8509.02, Charles County, Maryland",5941,482,5640,462,2363,399,2332,301,9,14,529,365,0,17,0,17,407,217,0,17,407,217,301,138,122,94,34,44,0,17,0,17,0,17,0,17,145,123,0,17,145,123
1400000US24017850904,24017850904,"Census Tract 8509.04, Charles County, Maryland",8522,570,8094,647,2192,382,5158,684,104,102,324,126,0,17,0,17,316,199,0,17,316,199,428,218,191,121,21,43,0,17,0,17,0,17,40,44,176,123,0,17,176,123
1400000US24017850905,24017850905,"Census Tract 8509.05, Charles County, Maryland",4313,389,3763,326,1411,289,2027,274,18,27,118,80,0,12,26,41,163,104,0,12,163,104,550,285,316,248,128,148,16,26,0,12,0,12,49,48,41,41,28,35,13,21
1400000US24017850906,24017850906,"Census Tract 8509.06, Charles County, Maryland",4467,373,4288,385,1232,256,2784,363,0,12,33,39,0,12,0,12,239,213,0,12,239,213,179,147,141,134,20,50,0,12,0,12,0,12,18,28,0,12,0,12,0,12
1400000US24017851001,24017851001,"Census Tract 8510.01, Charles County, Maryland",3811,329,3718,340,2587,261,940,220,19,28,26,27,0,12,7,12,139,80,13,18,126,77,93,82,61,79,16,19,0,12,0,12,0,12,16,16,0,12,0,12,0,12
1400000US24017851002,24017851002,"Census Tract 8510.02, Charles County, Maryland",9038,478,8727,527,6207,572,1784,501,0,17,349,206,0,17,0,17,387,307,0,17,387,307,311,177,311,177,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17
1400000US24017851100,24017851100,"Census Tract 8511, Charles County, Maryland",2871,303,2793,290,2332,216,299,220,61,65,24,23,0,12,0,12,77,104,0,12,77,104,78,78,20,34,0,12,0,12,0,12,0,12,0,12,58,70,28,33,30,45
1400000US24017851200,24017851200,"Census Tract 8512, Charles County, Maryland",5023,505,4948,505,3932,463,844,231,21,35,73,78,0,17,0,17,78,72,0,17,78,72,75,41,75,41,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17
1400000US24017851301,24017851301,"Census Tract 8513.01, Charles County, Maryland",4757,321,4562,335,3778,339,376,108,83,72,146,101,0,12,6,9,173,139,0,12,173,139,195,106,144,96,0,12,0,12,0,12,0,12,43,35,8,14,8,14,0,12
1400000US24017851302,24017851302,"Census Tract 8513.02, Charles County, Maryland",4771,402,4618,423,3168,301,964,210,0,12,49,61,0,12,22,34,415,292,0,12,415,292,153,136,139,135,11,16,0,12,0,12,0,12,0,12,3,6,0,12,3,6
1400000US24017851400,24017851400,"Census Tract 8514, Charles County, Maryland",8825,625,8359,673,5223,598,2252,404,0,17,272,141,0,17,26,40,586,325,0,17,586,325,466,248,307,219,41,51,0,17,0,17,0,17,69,70,49,58,32,50,17,27
1400000US24017851500,24017851500,"Census Tract 8515, Charles County, Maryland",9103,593,8650,592,2108,367,5532,657,49,67,362,232,0,17,12,20,587,314,0,17,587,314,453,173,95,87,133,161,0,17,0,17,0,17,102,108,123,97,89,88,34,43
1400000US24017990000,24017990000,"Census Tract 9900, Charles County, Maryland",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US24019970100,24019970100,"Census Tract 9701, Dorchester County, Maryland",2729,277,2539,259,1778,250,676,209,4,7,4,7,0,12,14,26,63,47,3,5,60,45,190,133,36,41,79,113,0,12,0,12,0,12,43,59,32,50,0,12,32,50
1400000US24019970200,24019970200,"Census Tract 9702, Dorchester County, Maryland",5642,490,5387,505,3611,459,1479,284,0,17,30,27,0,17,0,17,267,173,17,29,250,172,255,128,202,122,6,10,0,17,0,17,0,17,47,57,0,17,0,17,0,17
1400000US24019970300,24019970300,"Census Tract 9703, Dorchester County, Maryland",4307,372,4085,371,3509,381,419,118,0,12,30,28,0,12,6,9,121,80,0,12,121,80,222,137,125,91,0,12,0,12,0,12,0,12,97,124,0,12,0,12,0,12
1400000US24019970400,24019970400,"Census Tract 9704, Dorchester County, Maryland",3427,341,3154,329,2373,275,579,167,0,12,55,53,0,12,0,12,147,134,0,12,147,134,273,192,148,150,10,17,0,12,0,12,0,12,102,118,13,23,0,12,13,23
1400000US24019970500,24019970500,"Census Tract 9705, Dorchester County, Maryland",4018,405,3616,384,994,241,2481,337,2,4,5,8,0,12,0,12,134,81,0,12,134,81,402,199,8,13,41,41,0,12,0,12,0,12,209,196,144,195,40,60,104,177
1400000US24019970600,24019970600,"Census Tract 9706, Dorchester County, Maryland",4606,419,4430,395,1584,269,2607,317,0,12,133,106,0,12,0,12,106,66,0,12,106,66,176,148,80,89,76,115,0,12,0,12,0,12,20,29,0,12,0,12,0,12
1400000US24019970702,24019970702,"Census Tract 9707.02, Dorchester County, Maryland",3966,321,3885,324,3496,323,191,94,5,9,38,34,0,12,0,12,155,99,0,12,155,99,81,65,70,61,0,12,0,12,0,12,0,12,0,12,11,19,11,19,0,12
1400000US24019970804,24019970804,"Census Tract 9708.04, Dorchester County, Maryland",2138,228,2122,230,1969,242,97,74,0,12,20,16,0,12,0,12,36,41,0,12,36,41,16,20,0,12,0,12,0,12,0,12,0,12,16,20,0,12,0,12,0,12
1400000US24019970900,24019970900,"Census Tract 9709, Dorchester County, Maryland",1553,132,1553,132,1362,147,160,117,16,28,10,13,0,12,0,12,5,9,5,9,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US24019990000,24019990000,"Census Tract 9900, Dorchester County, Maryland",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US24021740200,24021740200,"Census Tract 7402, Frederick County, Maryland",4783,220,4367,343,3879,378,362,217,0,12,75,77,0,12,0,12,51,48,0,12,51,48,416,344,350,335,0,12,18,30,0,12,0,12,12,19,36,58,0,12,36,58
1400000US24021750100,24021750100,"Census Tract 7501, Frederick County, Maryland",1475,131,1338,127,1114,132,138,86,3,5,21,27,0,12,0,12,62,47,0,12,62,47,137,78,76,56,17,27,0,12,0,12,0,12,21,25,23,27,8,12,15,24
1400000US24021750200,24021750200,"Census Tract 7502, Frederick County, Maryland",1778,165,1720,169,1562,152,70,69,15,13,41,61,0,12,0,12,32,31,0,12,32,31,58,41,37,36,0,12,0,12,0,12,0,12,16,14,5,8,5,8,0,12
1400000US24021750300,24021750300,"Census Tract 7503, Frederick County, Maryland",1636,171,1466,140,879,105,531,119,0,12,0,12,0,12,0,12,56,41,0,12,56,41,170,141,170,141,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US24021750503,24021750503,"Census Tract 7505.03, Frederick County, Maryland",7522,689,4739,478,2061,391,2001,388,8,13,503,220,15,25,0,17,151,105,0,17,151,105,2783,705,2521,700,32,54,0,17,0,17,0,17,193,125,37,50,0,17,37,50
